year mo dd hr mn sc dsub1_Bx dsub1_By dsub1_Bz dsub2_Bx dsub2_By dsub2_Bz dsub3_Bx dsub3_By dsub3_Bz dsub4_Bx dsub4_By dsub4_Bz dsub5_Bx dsub5_By dsub5_Bz
2014 07 15 15 39 52 -42.443950 -9.312397 -41.584119 -32.513408 27.775790 -15.867361 38.501956 8.808971 -32.466267 19.760020 11.827864 -20.324431 -5.882730 -37.684701 -60.856746
2014 07 15 15 39 52 -42.460639 -9.257560 -41.580543 -32.552747 27.580287 -16.332277 38.454272 8.615852 -32.496069 19.701608 11.778988 -20.381652 -5.994787 -37.576220 -60.905622
2014 07 15 15 39 52 -42.544085 -9.171730 -41.642531 -32.424001 27.446772 -15.999683 38.598515 8.235575 -32.546137 19.795783 11.539377 -20.316087 -5.819549 -37.743113 -60.826944
2014 07 15 15 39 53 -42.573888 -9.339815 -41.827306 -32.627849 27.648236 -15.866169 38.495995 8.808971 -32.456730 19.754060 11.860050 -20.397149 -5.873193 -37.660859 -60.879396
2014 07 15 15 39 53 -42.546470 -9.175306 -41.580543 -32.589702 27.605321 -16.190418 38.467385 8.568169 -32.587861 19.712336 11.712231 -20.401917 -5.995979 -37.632249 -60.915159
2014 07 15 15 39 53 -42.520244 -9.178882 -41.627034 -32.518176 27.493264 -15.986570 38.587787 8.311869 -32.494877 19.807704 11.522688 -20.324431 -5.960216 -37.734769 -60.999797
2014 07 15 15 39 53 -42.557198 -9.072786 -41.693791 -32.565860 27.574326 -15.788683 38.714148 8.358360 -32.568787 19.942410 11.484541 -20.313703 -5.841007 -37.870667 -60.809062
2014 07 15 15 39 54 -42.585809 -9.307628 -41.797503 -32.581357 27.627971 -16.112932 38.469769 8.688570 -32.488917 19.738563 11.808790 -20.366155 -5.910148 -37.637017 -60.841249
2014 07 15 15 39 54 -42.514283 -9.205108 -41.590079 -32.542018 27.449157 -16.061672 38.565137 8.247496 -32.543753 19.818433 11.589445 -20.415030 -5.992403 -37.626288 -60.918735
2014 07 15 15 39 54 -42.538125 -9.189611 -41.636571 -32.555131 27.433659 -16.055712 38.597323 8.448959 -32.440041 19.787438 11.621632 -20.361386 -6.021013 -37.668012 -60.921119
